CustomerID,StockCode,rf_score
12395,84375,0.9894464770588691
12395,22326,0.9883146174805366
12395,21559,0.9830022442105834
12395,22727,0.9814133752815597
12395,22726,0.9810898869368873
12395,22629,0.9775303782578127
12395,22355,0.9733913789936486
12395,20719,0.9686219858654171
12395,22630,0.964666226521969
12406,84997C,0.9523488484924965
12406,22964,0.9494923829659819
12406,84997A,0.9277612168490573
12406,21833,0.9236157794994699
12406,23084,0.9222367526432621
12406,22620,0.9146474943631434
12406,23206,0.9110805872934308
12406,22556,0.9104247123524988
12406,22728,0.899770339134453
12406,84380,0.8977994063077358
12415,22629,0.9830977468818118
12415,22630,0.9799118978286604
12415,22382,0.9674088062267902
12415,21929,0.9597846328697083
12415,23203,0.9573895875357861
12415,23201,0.95487563550885
12415,85099B,0.9502505039122002
12415,22662,0.9424065646673844
12415,22326,0.9402436186306192
12415,22699,0.9392185218724552
12417,POST,0.9926238212507476
12417,22423,0.9712034644921619
12417,22666,0.9610064251503716
12417,22624,0.9523985239543025
12417,23240,0.9398856320202476
12417,23170,0.9284177563541586
12417,23256,0.9273611726119979
12417,22915,0.9218079944647171
12417,23108,0.9043107514919972
12417,22720,0.890151360839637
12421,POST,0.9497276233986024
12421,22646,0.889957084546979
12421,21232,0.8453847299246156
12421,47567B,0.8443242873708079
12421,22066,0.8426399608049139
12421,21519,0.7717013382189997
12421,23311,0.7138511909894355
12421,23234,0.6389268483530457
12421,21108,0.6064231960577892
12421,21733,0.5828449284815028
12423,POST,0.9504503304651761
12423,20724,0.9132692087634541
12423,23204,0.882134142944073
12423,22303,0.86353112983247
12423,23084,0.8373716540042522
12423,22969,0.8372796910030268
12423,22352,0.8144670451011664
12423,20718,0.7785539896858983
12423,71459,0.7772886150562182
12423,21108,0.764441068618818
12427,POST,0.8868039536752808
12427,22634,0.8339636813128518
12427,21328,0.7345431820152722
12427,22636,0.6909681829425023
12427,23080,0.6504119493047532
12427,23084,0.6485721265672874
12427,23240,0.6142607604977813
12427,22972,0.6115353329028139
12427,22144,0.596947347070922
12427,21329,0.5912898651479367
12428,POST,0.9674847882951999
12428,22386,0.9592726012160745
12428,23203,0.9543131303544228
12428,85099B,0.9509420568399696
12428,22385,0.9338289385810278
12428,20712,0.9191383345281139
12428,22192,0.9035947991419784
12428,47566,0.8604161110220444
12428,21928,0.8523243508892353
12428,22328,0.8251972709528563
12429,22728,0.9825439420445679
12429,22726,0.9792693021400961
12429,22727,0.958192120402486
12429,22730,0.9512730484571468
12429,POST,0.915729855635171
12429,22725,0.8184880430379523
12429,82582,0.8149228128441877
12429,23084,0.8043190003176465
12429,21731,0.7952817669813458
12429,22328,0.7868527618340457
12433,21671,0.9832474956795839
12433,84596F,0.9824091343868104
12433,21169,0.9818486260462336
12433,82581,0.9802270643824149
12433,21165,0.9751158682164058
12433,21481,0.9728213016643901
12433,84596B,0.9718839168432087
12433,21670,0.9699056403151171
12433,21908,0.9697135614234142
12433,47559B,0.9681272315884448
12437,POST,0.9964168115015742
12437,21086,0.9825567717949724
12437,22435,0.979896014781324
12437,22693,0.9713335974137806
12437,23084,0.9711905583090866
12437,21094,0.9698639422204686
12437,22554,0.962419514227426
12437,21122,0.9620650064166316
12437,21987,0.9610367919468651
12437,22423,0.9575313544685431
12438,22326,0.9672831402256967
12438,22467,0.9532652346828964
12438,POST,0.9379061322149634
12438,22554,0.9299964094404218
12438,22551,0.920081404156694
12438,23289,0.9198951421268456
12438,23291,0.9175198477991944
12438,21481,0.9148334234106672
12438,21232,0.9146904984747674
12438,22636,0.8944220217105691
12444,22624,0.9705602292848168
12444,POST,0.9619731664079602
12444,22720,0.9333756512167143
12444,22627,0.9240414371666016
12444,23245,0.9186716716194402
12444,22847,0.9110606348877259
12444,22626,0.9075089277844095
12444,22423,0.8859170946346602
12444,22726,0.8705145099181986
12444,22728,0.8478660992806081
12449,22726,0.9882734865840439
12449,POST,0.9876069364930454
12449,22630,0.9817227654706528
12449,22629,0.980343994968647
12449,22727,0.979115667993352
12449,22624,0.9756055535036986
12449,22192,0.9740801898877379
12449,22728,0.9709257521749413
12449,22193,0.9663364203844196
12449,22328,0.9631408307081764
12451,22045,0.9312339831420134
12451,23231,0.8998692064076536
12451,21918,0.8886467143293908
12451,21507,0.8785698666451318
12451,22551,0.8724694405783847
12451,22037,0.8530946151851184
12451,22027,0.8452085255114542
12451,22908,0.8433322705258086
12451,22704,0.8415276067921325
12451,21731,0.8284350562004911
12462,37449,0.8846161997847902
12462,22890,0.8830517482509403
12462,POST,0.8658608485694482
12462,22061,0.8587895352676764
12462,21232,0.8415675705701854
12462,21231,0.8248910358010607
12462,22784,0.8114618393894772
12462,22423,0.8099386940594719
12462,22063,0.8083694567234233
12462,37447,0.7330606809365595
12464,POST,0.9588617849565553
12464,22624,0.9579693369948455
12464,22847,0.9458583324040419
12464,22625,0.9328843422952345
12464,22846,0.8996897505117755
12464,22467,0.8897833825085782
12464,84879,0.11458094831226888
12464,22469,0.10819867875813223
12464,85099B,0.10394300678705393
12464,22959,0.10378006464070394
12465,22142,0.8329887398473399
12465,22574,0.8039751875783779
12465,22601,0.7978504553724219
12465,22144,0.7798811269733746
12465,22573,0.7706823768135798
12465,POST,0.7371452821106462
12465,22600,0.7237235995908765
12465,23493,0.7024191194138212
12465,23343,0.6973264239930338
12465,22139,0.6914025803994176
12471,22077,0.9991746152867862
12471,23245,0.9989022939677146
12471,22556,0.9969406219985109
12471,21232,0.9968656714065283
12471,21731,0.9959575969680863
12471,22961,0.9958516447833481
12471,22554,0.9947786532376034
12471,22728,0.9931668129705361
12471,23240,0.9926897693761212
12471,POST,0.9923564712737355
12474,23290,0.9860736453570257
12474,22554,0.9859331901348649
12474,23292,0.9853678461240213
12474,22556,0.984522394885244
12474,22328,0.9837113363378633
12474,POST,0.9806501966452194
12474,22551,0.979845339986333
12474,20724,0.9770123679321601
12474,22331,0.9707233329399776
12474,20682,0.9693558576568801
12476,POST,0.9717504570322851
12476,82494L,0.9604615911123239
12476,23245,0.952263836400864
12476,22139,0.9482190206369565
12476,22727,0.9455920123275047
12476,22077,0.9401023081709119
12476,23344,0.9395150370836888
12476,82484,0.9347473155738077
12476,22423,0.9309846744548876
12476,84879,0.9302004362150791
12477,22212,0.9687978119703832
12477,21484,0.9684850253613188
12477,82486,0.9666457928785066
12477,21523,0.9663587071364436
12477,48185,0.9649310931950315
12477,84792,0.9622780797550644
12477,22722,0.955871509673961
12477,22505,0.9513867626475498
12477,84029E,0.9508967013269273
12477,23146,0.9497076525527001
12480,POST,0.9663406480408537
12480,22326,0.9576734157965763
12480,22303,0.9416483935112953
12480,22328,0.9318065475561663
12480,21481,0.9294776480527368
12480,22722,0.9165158215977666
12480,22907,0.8979515828880644
12480,22734,0.8886583663650576
12480,22111,0.8856163247015553
12480,22952,0.8853950751650979
12481,POST,0.9866477974808209
12481,22326,0.9470627935616165
12481,22556,0.938027044554458
12481,22895,0.9346380144558065
12481,22328,0.9223756586545193
12481,22178,0.9120021224952861
12481,22627,0.9093724695246724
12481,22730,0.9069648255755832
12481,23203,0.8994594598309301
12481,23245,0.8878387497987547
12483,POST,0.9889269968622155
12483,22467,0.983535409672717
12483,22328,0.9699526748407812
12483,21731,0.9673811819816659
12483,23084,0.9649374936253847
12483,22865,0.9610485193339396
12483,22326,0.9529888749405996
12483,84997D,0.9408488806923491
12483,22779,0.9398782413918613
12483,23254,0.9318154609923041
12488,21481,0.9600897436835961
12488,23084,0.9579931497591393
12488,20750,0.9554884307635926
12488,22139,0.9491904622631798
12488,22384,0.9345785583527101
12488,22175,0.9303230613005816
12488,20749,0.9295642406773296
12488,21731,0.9236128320802783
12488,22992,0.9207155733232372
12488,22779,0.8939906108962218
12490,20712,0.989367225388228
12490,23199,0.98698645622939
12490,21731,0.9850757369543605
12490,POST,0.9848127285147257
12490,23203,0.984731567385531
12490,20725,0.9845414082046299
12490,22386,0.9796473741005265
12490,20724,0.9761642260361131
12490,20726,0.9709713809309616
12490,23204,0.967497278097886
12494,POST,0.9669880148912547
12494,23084,0.9284235675175198
12494,22890,0.8860602156955828
12494,23108,0.8854974939305527
12494,84997C,0.8581193597790078
12494,21843,0.8475995931346575
12494,20725,0.8427322500299788
12494,22382,0.7796502755945952
12494,22383,0.7785295527179446
12494,21175,0.7742238143263489
12498,POST,0.8955185369764016
12498,22175,0.8626480674781192
12498,21485,0.8561936579299341
12498,22483,0.8150651862031514
12498,20726,0.7976585487975636
12498,22355,0.7862888372543217
12498,20719,0.7811248933244055
12498,23207,0.7780560744787702
12498,23206,0.7695076406346415
12498,20728,0.7599791279560059
12500,23210,0.9772257665780055
12500,POST,0.976445173436893
12500,23213,0.9758785908212573
12500,23212,0.9611091486515613
12500,23395,0.9314315088151758
12500,22585,0.9124094426437248
12500,23396,0.9055453615140951
12500,22366,0.8895709412907492
12500,85099C,0.8632535490054736
12500,85099B,0.8345135411409776
12504,22776,0.8163721768470409
12504,22236,0.7655352641039831
12504,POST,0.6954833120580514
12504,21124,0.5131494941050148
12504,21122,0.49351545818687326
12504,20685,0.2134710993113795
12504,48187,0.19158577840457156
12504,22485,0.17141366265806446
12504,48184,0.17004727459670704
12504,48185,0.16591750975753244
12508,22619,0.9033591340579237
12508,46000S,0.8916495335288562
12508,21484,0.8838076581224347
12508,21439,0.8521958327948789
12508,22219,0.8477632970118983
12508,22139,0.8289904811271295
12508,21485,0.8044225990569001
12508,23082,0.8026744630351872
12508,21926,0.8003290737454549
12508,22971,0.7984538947324664
12517,22112,0.9881566886691776
12517,21975,0.983778291077573
12517,22554,0.9827197292826116
12517,21977,0.9780998595682674
12517,22551,0.9753956389579885
12517,22417,0.9743232191323837
12517,84991,0.9742841398416034
12517,21232,0.9718616561517206
12517,21731,0.9702276781052859
12517,21976,0.9680279270798998
12518,POST,0.9785309256979434
12518,23084,0.9380293589778925
12518,22328,0.9324496020213832
12518,22551,0.9295594879283667
12518,22326,0.926879360183314
12518,22728,0.917161356873097
12518,21559,0.9057685243283413
12518,84997C,0.8842646433121107
12518,21731,0.8794746109191709
12518,22629,0.8754945820356246
12523,22139,0.9626872489138982
12523,POST,0.9452424734258121
12523,20914,0.9084413372763542
12523,23231,0.89097688683165
12523,22866,0.8870585161899923
12523,21232,0.8757802820943463
12523,21535,0.8712717337245122
12523,21844,0.855951918253357
12523,23395,0.8449391962622042
12523,22423,0.8377981964283261
12524,POST,0.9526008573886428
12524,20726,0.8915760508465495
12524,20725,0.8467888604879608
12524,21558,0.8318754938917893
12524,21559,0.8207738827742507
12524,20728,0.8181317380769584
12524,22383,0.8110965538657005
12524,22659,0.8077836810345623
12524,22554,0.8027184856661619
12524,22993,0.7939959710549449
12526,22326,0.9486097080214284
12526,22328,0.9464705454289802
12526,POST,0.8944621841504189
12526,20712,0.8899197604172184
12526,23200,0.8850275437502755
12526,21559,0.8765952460934038
12526,23344,0.8638202220303163
12526,22411,0.8511981604664114
12526,22138,0.8507518676188913
12526,22139,0.843111202676377
12528,POST,0.9885693722506197
12528,22423,0.9645001981216432
12528,48185,0.9635438518184467
12528,21232,0.9409903202695494
12528,21843,0.9252750238082661
12528,47559B,0.8984389324286962
12528,22851,0.8790356239064411
12528,16156S,0.8622845813342286
12528,22720,0.8410292129386353
12528,47591D,0.8409259928722228
12539,20914,0.9719276681575957
12539,22699,0.9472609328893098
12539,22698,0.9427186609633763
12539,22960,0.9390132728106344
12539,22961,0.9381977113539296
12539,21929,0.9380778626209839
12539,22697,0.9337738686026317
12539,23319,0.9280856587291004
12539,23175,0.9167534290871155
12539,22144,0.9106259453371837
12540,22745,0.9840924964165199
12540,22748,0.9837844405521704
12540,84879,0.9831363459504805
12540,22077,0.979263560999582
12540,84380,0.9770279162408425
12540,21172,0.9743059542852314
12540,POST,0.9718813356404712
12540,21754,0.9642522619739767
12540,21213,0.9640512866920282
12540,21668,0.9635739086151077
12553,POST,0.9957593042986055
12553,21931,0.9940873292391124
12553,22385,0.9922860933539247
12553,23202,0.9920364733134697
12553,22554,0.9909275990219379
12553,21731,0.9899940773101952
12553,20712,0.989025786604484
12553,84997D,0.988682264845289
12553,22745,0.9859311572138311
12553,20725,0.9841015937387924
12557,84997B,0.9427173078866482
12557,84997C,0.9340211985471926
12557,84997D,0.9329351693978772
12557,20728,0.8980762138665415
12557,22384,0.8850134063155561
12557,84997A,0.8788116993598885
12557,20725,0.8709791291855563
12557,20727,0.8663546317272343
12557,22383,0.8552870095239189
12557,21239,0.4969465132273167
12560,22728,0.9810003373594731
12560,22726,0.9756211681654238
12560,22629,0.970472297631864
12560,23206,0.9691778414949853
12560,22727,0.9690547084755633
12560,23202,0.9574687277780756
12560,22554,0.9537930521607175
12560,23208,0.9529985041597907
12560,22326,0.9516462515262745
12560,22551,0.9504280841780605
12562,POST,0.9917881024410233
12562,23206,0.982666133327049
12562,23203,0.9786430576730197
12562,20726,0.9718847522326428
12562,22662,0.9669261622694527
12562,23199,0.9658724158857003
12562,20712,0.9581214814791895
12562,22139,0.9566971357116728
12562,21931,0.9518128847119068
12562,22629,0.9429058768726162
12567,22467,0.9846887988834659
12567,POST,0.9837108343609613
12567,20726,0.9810314776426468
12567,22728,0.980611222177438
12567,22382,0.9790652606115062
12567,22726,0.9765261152920285
12567,22328,0.9757717919931684
12567,22727,0.9752157766065565
12567,23200,0.9670269987148491
12567,20712,0.9632076288847796
12569,21232,0.9850688638731122
12569,POST,0.9813301038681518
12569,22055,0.9731880959961139
12569,22624,0.972328886365309
12569,37447,0.965919821732263
12569,37450,0.9646326885814555
12569,22625,0.9620203796154956
12569,22649,0.9588832513620457
12569,21481,0.9477861974354713
12569,22222,0.9406597768225065
12572,22726,0.967854719812921
12572,22727,0.9658706768307623
12572,POST,0.9639100221638557
12572,22423,0.9158731741918241
12572,20685,0.9099667854480371
12572,21485,0.8941001190790621
12572,22734,0.891594983120523
12572,22326,0.8461307971263661
12572,22697,0.8409512956514656
12572,23171,0.8160832233019486
12578,47591D,0.9524412662059039
12578,22150,0.9284022644193078
12578,23084,0.9198825333486802
12578,22666,0.918804626963892
12578,22699,0.9177960551244788
12578,22367,0.9091504192198379
12578,22470,0.9088251230709076
12578,22083,0.9085541889992644
12578,21481,0.9048497815300843
12578,22561,0.9048258443521333
12583,22726,0.994035348578954
12583,22326,0.9881313670893098
12583,22728,0.9848982922497672
12583,22727,0.9837649775671967
12583,21080,0.9811187345488679
12583,POST,0.9807782234773216
12583,21086,0.9786416425581401
12583,21094,0.9773014957492637
12583,22991,0.9692482481868315
12583,22333,0.9677439929842836
12584,22627,0.9776596650488553
12584,23243,0.9740902519770547
12584,48138,0.9693962191899437
12584,21533,0.9627472601357406
12584,22844,0.9612982115080119
12584,21216,0.9612208145817317
12584,22847,0.9565081744639101
12584,22720,0.9550229249590647
12584,23284,0.9427021215782986
12584,22692,0.9425148173964014
12597,POST,0.9137921874099522
12597,20914,0.8479094920335163
12597,20712,0.840914198311348
12597,22554,0.8357947740341404
12597,22077,0.8256188606775308
12597,22728,0.8104696615532931
12597,22804,0.7953913179379771
12597,23084,0.7803967667839731
12597,22960,0.7767557339854106
12597,23240,0.7649393982175403
12598,23390,0.9614497087005723
12598,23084,0.9228123974853821
12598,23388,0.9114999058936917
12598,POST,0.9019032632550307
12598,23389,0.9003590966728363
12598,23254,0.8951630061931394
12598,22556,0.8754983561139817
12598,21791,0.8713057894505827
12598,22554,0.870204782343286
12598,22551,0.8568052822484382
12610,POST,0.9747295755733207
12610,22138,0.9169626075666738
12610,22593,0.9135997055969534
12610,23332,0.9132865505087786
12610,22594,0.9056939812441448
12610,23333,0.9002421224161133
12610,21671,0.8757937150017848
12610,85049A,0.8729548209969736
12610,23263,0.8639247579223028
12610,22784,0.8613802604753696
12615,21481,0.9633904166758346
12615,POST,0.9585453534628002
12615,23084,0.9574600279184861
12615,22027,0.9418941322318112
12615,22111,0.9370570076494653
12615,21914,0.9336947154713022
12615,22028,0.9271309113670054
12615,22367,0.9226434722142964
12615,22029,0.9203655064628928
12615,21731,0.9057233814198801
12619,23309,0.9703370416729417
12619,POST,0.9699462157213219
12619,84988,0.9694588060725406
12619,23295,0.9623290786282568
12619,23293,0.9619053668564035
12619,23308,0.959487310434558
12619,21210,0.9557651844104926
12619,21974,0.954451657580773
12619,21976,0.9474799066816687
12619,23294,0.946452993181385
12620,22578,0.9375295395357098
12620,22577,0.9373598475745911
12620,23206,0.9086012685865976
12620,20725,0.9070518135550234
12620,20728,0.9030666418821545
12620,22138,0.8892586311126742
12620,20726,0.8879620953783797
12620,23319,0.8853957970805364
12620,23311,0.853533076207901
12620,20724,0.8520898247752323
12621,21931,0.986078189772162
12621,22326,0.9857868845026282
12621,22077,0.9842766070031462
12621,22328,0.9747926838130185
12621,22629,0.9742700150679174
12621,POST,0.9736140603850885
12621,20712,0.9673356508261456
12621,23206,0.961453934910226
12621,23199,0.9588097096735614
12621,22725,0.957385539441383
12626,POST,0.9595514457442247
12626,23203,0.901727428293265
12626,85099B,0.8846189784165671
12626,23245,0.883998424021797
12626,20712,0.8804567719162107
12626,22551,0.860457854391921
12626,22029,0.8593452299166501
12626,22554,0.8479819355070254
12626,20713,0.835413787271628
12626,23199,0.8329157690246022
12627,21671,0.9439948282806928
12627,21672,0.9375660321150108
12627,21670,0.934710893185354
12627,POST,0.9311525296482047
12627,20685,0.909525099320897
12627,22326,0.8970177702731883
12627,21668,0.8967548818097257
12627,22962,0.8938084032373163
12627,20712,0.8937969572087358
12627,21731,0.8776585334764962
12628,POST,0.9562414808177014
12628,23077,0.9504622381570097
12628,22654,0.9273751822771121
12628,23240,0.9127286346629654
12628,23245,0.8814131788098638
12628,23247,0.8773162097241141
12628,22743,0.8682212224066166
12628,23234,0.8380078753843686
12628,23351,0.8341646617202133
12628,47590B,0.8337353003356692
12630,POST,0.8948166011475222
12630,21733,0.8311406551923377
12630,85231B,0.793906068054122
12630,21429,0.7823338029154369
12630,23264,0.7821298637635501
12630,22899,0.7735292432839844
12630,22467,0.7596066522348638
12630,23242,0.7476722935251557
12630,22274,0.7295391204502292
12630,23234,0.724692032991716
12640,POST,0.9324391711756062
12640,48138,0.9267257420823594
12640,22193,0.8580120638724948
12640,22624,0.8452284234924176
12640,22726,0.8418866661261796
12640,22111,0.8330913734755325
12640,21485,0.830077688107631
12640,22698,0.829959993434757
12640,22727,0.8236182465373089
12640,22423,0.8178198552839512
12642,22077,0.9631842867442009
12642,POST,0.9531552059051794
12642,22734,0.9399303236257149
12642,22908,0.8768488351601259
12642,85049E,0.8756073064019343
12642,22189,0.8378867742228681
12642,22624,0.7907573700503264
12642,23296,0.7773270244414596
12642,21122,0.7626175189935747
12642,22966,0.7559332688266677
12646,20677,0.815380182320613
12646,20675,0.8097835305307409
12646,23328,0.805958034822662
12646,21240,0.7995837152620483
12646,84997B,0.7908642956616408
12646,84997C,0.7790500573531396
12646,84997A,0.7788722344156278
12646,21239,0.7602942917207975
12646,21242,0.7424247005051602
12646,21238,0.7320943368543066
12647,POST,0.9928583831959209
12647,22505,0.9815326777794816
12647,47559B,0.9679220151645861
12647,21154,0.9543174700833714
12647,22077,0.9514109838477756
12647,22989,0.9117029028580583
12647,84997D,0.9099062527845528
12647,22200,0.9075855914199201
12647,22900,0.900856526291502
12647,22199,0.9000034767625206
12654,POST,0.9301629126039274
12654,21559,0.8475173142253692
12654,22556,0.846646447435213
12654,22138,0.8251974242109672
12654,22720,0.8049050536456829
12654,22554,0.7901314928330335
12654,22629,0.7800683867501088
12654,20719,0.7796777609676445
12654,22867,0.7630338534204918
12654,23084,0.7608890405611276
12656,POST,0.9661044309779963
12656,23203,0.9659568319804978
12656,22726,0.9549098035868394
12656,22727,0.9238462177533887
12656,85099B,0.9117175790806957
12656,22139,0.8999699735000024
12656,23209,0.8991995020135284
12656,22728,0.8967965291251223
12656,22326,0.8834836301379744
12656,20727,0.8791710276634624
12657,22697,0.9386624607117428
12657,POST,0.9348313278263699
12657,82484,0.9230346016186185
12657,23209,0.9202246560528975
12657,22423,0.9082892413756444
12657,22900,0.9055588781013055
12657,22625,0.8938454292793017
12657,21621,0.8736514026766437
12657,23204,0.8715686307512228
12657,22971,0.8483035502386975
12662,POST,0.9901853741843144
12662,22326,0.9827507744151494
12662,20712,0.9816960447025154
12662,22328,0.9802789056283939
12662,20719,0.9770713684580022
12662,20713,0.9668122560171739
12662,84997B,0.96567102608338
12662,22175,0.9652413783774488
12662,20726,0.962789551772694
12662,23204,0.9611229362419497
12664,84997C,0.9721461407794044
12664,84997A,0.968706024293582
12664,84997D,0.9612534533158913
12664,POST,0.9502275016286088
12664,22467,0.7783716621145566
12664,22488,0.48887534186807036
12664,84997B,0.4606747705324821
12664,82580,0.4503946339068985
12664,82581,0.43688981520396625
12664,82578,0.3742501505400038
12668,47567B,0.9716162359076547
12668,22895,0.9707346090017819
12668,20914,0.9688475903032305
12668,37448,0.9623578502130528
12668,22649,0.956815907484064
12668,POST,0.95248499899495
12668,21218,0.9457439751589997
12668,21035,0.9413222871404292
12668,21531,0.9410884665415907
12668,22303,0.9375270978491632
12670,POST,0.9355641901807121
12670,23084,0.9067665335411491
12670,23349,0.8724572430080961
12670,23351,0.8644928441295394
12670,22966,0.8602615810054715
12670,22556,0.8559219955794373
12670,23350,0.8421360383655329
12670,20725,0.8403237973815746
12670,22303,0.8398539202525267
12670,23206,0.8246461754721898
12673,22139,0.828834074130061
12673,22138,0.7904586690589182
12673,22554,0.7619565235845215
12673,23245,0.7399947341423652
12673,85099B,0.7184844007604145
12673,20712,0.7180263367304879
12673,23344,0.7142989466535035
12673,POST,0.6976851067592161
12673,21175,0.6968363345050731
12673,22555,0.6813633320958661
12676,POST,0.9531044405700946
12676,22668,0.9055922749861496
12676,21380,0.8888162112288759
12676,22435,0.8868807325757124
12676,22090,0.8736438292024362
12676,21122,0.8629221587883675
12676,23319,0.8186563424328799
12676,22734,0.7737413485756945
12676,23318,0.7701178936685458
12676,22964,0.7240217788153589
12680,22728,0.9983097886613104
12680,22629,0.9904079422922534
12680,22726,0.9895424605026772
12680,22630,0.9894252810490267
12680,22727,0.9849946976203483
12680,22555,0.9770252263207398
12680,POST,0.9755232142044625
12680,22730,0.9628105371037551
12680,23254,0.9416661116817289
12680,22556,0.9363466989307561
12681,22555,0.9923008218461173
12681,21559,0.9920709302888407
12681,22352,0.9920457532714134
12681,21080,0.9912077911989955
12681,23084,0.9901847484416093
12681,22326,0.9893853629781846
12681,22556,0.9891623912969908
12681,22554,0.983494572814551
12681,22620,0.9821179009088064
12681,22908,0.9810326441614514
12682,23203,0.9984583627201653
12682,22556,0.9981832828009995
12682,15056BL,0.9978537954316988
12682,23209,0.9967975168544346
12682,23298,0.9936312299069433
12682,47566,0.9929445969994896
12682,23084,0.9928863968964424
12682,21559,0.9918134128646909
12682,POST,0.9917710269029133
12682,22961,0.99076812102718
12683,21086,0.9917517751112447
12683,21094,0.9911094497956022
12683,21987,0.9900403356171633
12683,POST,0.9881560499062583
12683,22437,0.9869203829902523
12683,21988,0.9812358921168942
12683,21080,0.9810744926542452
12683,23236,0.9775102602860191
12683,84997D,0.9757229752530988
12683,21481,0.9728189415068935
12684,22553,0.9727287312343672
12684,22992,0.9725976395378456
12684,POST,0.965780432198221
12684,22557,0.9643502473342174
12684,22620,0.9629832734804724
12684,22382,0.958949962550526
12684,22728,0.9580847094874562
12684,21917,0.9525475666952461
12684,21918,0.9517467483023326
12684,22556,0.9484056289712538
12685,POST,0.9900151397723694
12685,22727,0.9835322410672497
12685,22728,0.9810134237878808
12685,22726,0.9803289892067071
12685,23209,0.9178352022956792
12685,22386,0.9157657227004775
12685,22138,0.9142677860393987
12685,22326,0.9098686533584297
12685,35970,0.9007400422394306
12685,20712,0.8975969365048589
12689,23206,0.9581168969794628
12689,22551,0.9554031184026197
12689,22554,0.9457104678088865
12689,22898,0.9431140105773985
12689,22382,0.9415522059538077
12689,21731,0.9353281336980523
12689,POST,0.9323132512652115
12689,20719,0.9280379882887473
12689,23290,0.9192244106103595
12689,22634,0.9080062389484145
12691,POST,0.9656252711904817
12691,21731,0.9219392693874658
12691,22467,0.8919967023109959
12691,22083,0.8727775582471693
12691,23254,0.8600622031402986
12691,20750,0.8379647541774846
12691,22326,0.8158399057522829
12691,23256,0.7999164690804074
12691,21559,0.7630738206269716
12691,22333,0.7556810352629577
12695,48138,0.9105564665687141
12695,23284,0.8999748927342724
12695,23355,0.894863230511681
12695,23245,0.866516281770962
12695,21955,0.8272771163962891
12695,23301,0.8226579744731162
12695,47590A,0.7396015478608419
12695,22900,0.7320499543484857
12695,21621,0.7119267906910893
12695,20971,0.6943187138715028
12700,22556,0.9857546295885762
12700,22557,0.9768686957295916
12700,22554,0.97049587954123
12700,22551,0.9693115666500298
12700,22553,0.9687896968588874
12700,22555,0.9613886857957812
12700,20723,0.9598959940822387
12700,22561,0.9593530435940497
12700,22728,0.9557971518332681
12700,20724,0.9540603298672261
12704,POST,0.9800624527766316
12704,21731,0.944769157503474
12704,23084,0.9270825952125322
